origen_id,destino_id,origen_lat,origen_lon,destino_lat,destino_lon,calle,distancia_m,trafico,distancia_trafico_m,tiempo_estimado_s,distrito_origen,distrito_destino
1273890862,2146317902,-12.1709553,-77.0203987,-12.17135,-77.0208466,Calle Juan Manuel Pereyra,65.55,2.45,160.6,19.28,Chorrillos,Chorrillos
1273891093,3758360339,-12.1866888,-76.9916722,-12.1866968,-76.9913259,Calle Los Laureles,37.65,1.8,67.77,8.14,Chorrillos,Chorrillos
1273891093,1273732133,-12.1866888,-76.9916722,-12.1872178,-76.9917096,Calle Los Olivos,58.96,2.22,130.89,15.71,Chorrillos,Chorrillos
1273891093,5497510100,-12.1866888,-76.9916722,-12.1864203,-76.9916717,Calle Los Olivos,29.86,1.36,40.61,4.88,Chorrillos,Chorrillos
1273891246,860682576,-12.1915402,-77.0086349,-12.1923542,-77.0092409,Calle San Luis,111.94,1.54,172.39,20.7,Chorrillos,Chorrillos
1273891246,1273836054,-12.1915402,-77.0086349,-12.1921771,-77.0077612,Sin nombre,118.46,2.25,266.53,32.0,Chorrillos,Chorrillos
1273891884,1273802092,-12.1871718,-76.9924115,-12.1871954,-76.9920519,Calle José Carlos Mariátegui,39.17,2.06,80.69,9.69,Chorrillos,Chorrillos
1273891884,1827925772,-12.1871718,-76.9924115,-12.1871524,-76.9927079,Calle José Carlos Mariátegui,32.29,1.13,36.49,4.38,Chorrillos,Chorrillos
1273891884,1273476551,-12.1871718,-76.9924115,-12.1863267,-76.9925927,Calle Los Incas,102.17,1.26,128.73,15.45,Chorrillos,Chorrillos
1273892791,1273802911,-12.1707533,-77.0226005,-12.1710983,-77.0229702,Avenida Carlos Gil,55.56,1.74,96.67,11.61,Chorrillos,Chorrillos
1273892791,1273804203,-12.1707533,-77.0226005,-12.1718263,-77.0215808,Avenida Defensores del Morro,162.85,2.4,390.84,46.92,Chorrillos,Chorrillos
1273894059,1273804129,-12.2010953,-77.0056766,-12.2014791,-77.0053827,Avenida Alameda San Marcos,53.31,1.32,70.37,8.45,Chorrillos,Chorrillos
1273894059,5024815810,-12.2010953,-77.0056766,-12.2011475,-77.005751,Sin nombre,9.95,1.54,15.32,1.84,Chorrillos,Chorrillos
1273894854,1273505520,-12.2016082,-76.9855408,-12.2008539,-76.9848317,Jirón Nevado Antaccassa,113.9,1.29,146.93,17.64,Chorrillos,Chorrillos
1273894854,1827925952,-12.2016082,-76.9855408,-12.2008946,-76.9863094,Avenida Cordillera Negra,115.21,1.47,169.36,20.33,Chorrillos,Chorrillos
1273894854,12260367172,-12.2016082,-76.9855408,-12.2040635,-76.9880047,Jirón Nevado Antaccassa,383.83,2.46,944.22,113.35,Chorrillos,Chorrillos
1273895869,4086947905,-12.1864172,-76.9983323,-12.1866457,-76.9985509,Sin nombre,34.79,2.08,72.36,8.69,Chorrillos,Chorrillos
1273895869,1783964641,-12.1864172,-76.9983323,-12.1867625,-76.9984021,Pasaje Perú,39.38,2.31,90.97,10.92,Chorrillos,Chorrillos
1273895869,1273794972,-12.1864172,-76.9983323,-12.1856036,-76.9975934,Pasaje Perú,120.97,2.26,273.39,32.82,Chorrillos,Chorrillos
1273896163,1783984922,-12.1875461,-76.9937693,-12.1878052,-76.9937811,Avenida Víctor Raúl Haya de la Torre,28.84,2.23,64.31,7.72,Chorrillos,Chorrillos
1273896163,1827925783,-12.1875461,-76.9937693,-12.1875403,-76.9938799,Avenida Vista Alegre,12.04,2.26,27.21,3.27,Chorrillos,Chorrillos
1273896163,1783984930,-12.1875461,-76.9937693,-12.1875797,-76.9932033,Avenida Vista Alegre,61.63,2.0,123.26,14.8,Chorrillos,Chorrillos
1273896312,3758380024,-12.1946549,-76.977798,-12.1947157,-76.9778507,Avenida Los Precursores,8.86,1.6,14.18,1.7,Chorrillos,Chorrillos
1273896312,4332529010,-12.1946549,-76.977798,-12.1936577,-76.9785725,Avenida Mateo Pumacahua,139.26,1.56,217.25,26.08,Chorrillos,Chorrillos
1273896312,4332533654,-12.1946549,-76.977798,-12.1941872,-76.9774291,Avenida Los Precursores,67.74,2.45,165.96,19.92,Chorrillos,Chorrillos
1273896752,1432901634,-12.2142966,-77.0116609,-12.214131,-77.0118826,Avenida Alameda Poeta de la Rivera,30.32,1.16,35.17,4.22,Chorrillos,Chorrillos
1273896752,1432901632,-12.2142966,-77.0116609,-12.214459,-77.0109658,Avenida Alameda Poeta de la Rivera,78.78,1.74,137.08,16.46,Chorrillos,Chorrillos
1273896752,1432901633,-12.2142966,-77.0116609,-12.2141299,-77.0116351,Avenida Alameda Caballero de la Capa,18.81,1.96,36.87,4.43,Chorrillos,Chorrillos
1273896878,1753960735,-12.1766496,-77.0129181,-12.1770137,-77.0125892,Calle Fernando Dolcci,54.01,2.07,111.8,13.42,Chorrillos,Chorrillos
1273896878,3974742752,-12.1766496,-77.0129181,-12.1762816,-77.0132505,Calle Fernando Dolcci,54.59,2.12,115.73,13.89,Chorrillos,Chorrillos
1273896878,1273840364,-12.1766496,-77.0129181,-12.1773831,-77.0137397,Calle Armando Orozco Falla,120.94,1.99,240.67,28.89,Chorrillos,Chorrillos
1273897172,1273510347,-12.1673651,-77.0269959,-12.1671026,-77.0266992,Calle Santa Teresa,43.5,1.6,69.6,8.36,Chorrillos,Chorrillos
1273897172,1273808710,-12.1673651,-77.0269959,-12.1679052,-77.0265099,Jirón Bernardo Cruz,79.98,1.38,110.37,13.25,Chorrillos,Chorrillos
1273898046,11041691304,-12.2148095,-77.0067631,-12.2148786,-77.006576,Avenida Alameda de los Abanicos,21.74,2.15,46.74,5.61,Chorrillos,Chorrillos
1273898046,5437780911,-12.2148095,-77.0067631,-12.2146091,-77.0073847,Avenida Alameda de los Abanicos,71.13,1.32,93.89,11.27,Chorrillos,Chorrillos
1273898046,1273481327,-12.2148095,-77.0067631,-12.2146397,-77.0061699,Avenida Alameda del Corregidor,67.37,1.88,126.66,15.21,Chorrillos,Chorrillos
1273899207,11036496714,-12.2074549,-77.0092378,-12.2079553,-77.0081807,Avenida Alameda San Juan de la Buena Vista,127.65,2.36,301.25,36.16,Chorrillos,Chorrillos
1273899207,1432901559,-12.2074549,-77.0092378,-12.207117,-77.0099741,Avenida Alameda San Juan de la Buena Vista,88.4,2.39,211.28,25.36,Chorrillos,Chorrillos
1273899207,1273678452,-12.2074549,-77.0092378,-12.2084071,-77.0098897,Avenida Alameda de los Serenos,127.69,1.63,208.13,24.99,Chorrillos,Chorrillos
1273899295,10029902170,-12.1986706,-77.0085697,-12.1987634,-77.0086451,Calle Tres Marías,13.18,1.27,16.74,2.01,Chorrillos,Chorrillos
1273899295,4232296000,-12.1986706,-77.0085697,-12.1990458,-77.0081165,Avenida Alameda San Marcos,64.55,1.17,75.52,9.07,Chorrillos,Chorrillos
1273899351,1273465364,-12.1952516,-76.9731696,-12.19507,-76.9741495,Avenida Parque Zonal,108.4,1.25,135.5,16.27,Chorrillos,Chorrillos
1273899351,1273512798,-12.1952516,-76.9731696,-12.1957274,-76.9732595,Avenida El Triunfo,53.8,1.08,58.1,6.97,Chorrillos,Chorrillos
1273899410,859799446,-12.1885961,-77.0047967,-12.1881743,-77.0044238,Calle 15 de Octubre,61.99,1.9,117.78,14.14,Chorrillos,Chorrillos
1273899410,1784334618,-12.1885961,-77.0047967,-12.188921,-77.0050263,Calle 15 de Octubre,43.91,1.43,62.79,7.54,Chorrillos,Chorrillos
1273899410,1784334585,-12.1885961,-77.0047967,-12.1895658,-77.0023795,16 de Noviembre,287.86,1.0,287.86,34.56,Chorrillos,Chorrillos
1273899706,4331517660,-12.1999103,-76.9770481,-12.1998411,-76.9769045,Pasaje 27,17.4,1.65,28.71,3.45,Chorrillos,Chorrillos
1273899706,3758383712,-12.1999103,-76.9770481,-12.2007564,-76.9779287,Pasaje 27,134.21,1.3,174.47,20.94,Chorrillos,Chorrillos
1273899706,4331510170,-12.1999103,-76.9770481,-12.2003761,-76.9765821,Avenida San Juan,72.7,2.17,157.76,18.94,Chorrillos,Chorrillos
1273899941,1784889842,-12.1980319,-76.9893161,-12.1972776,-76.9885527,Jirón Nevado Pumawiri,117.98,1.36,160.45,19.26,Chorrillos,Chorrillos
1273899941,1273751255,-12.1980319,-76.9893161,-12.1987644,-76.9900571,Jirón Nevado Pumawiri,114.54,1.91,218.77,26.26,Chorrillos,Chorrillos
1273899941,1827925937,-12.1980319,-76.9893161,-12.198772,-76.9885295,Avenida Cordillera Negra,118.66,2.03,240.88,28.92,Chorrillos,Chorrillos
1273899941,1273615281,-12.1980319,-76.9893161,-12.1973527,-76.9900233,Avenida Cordillera Negra,107.76,2.07,223.06,26.78,Chorrillos,Chorrillos
1273900194,4232296001,-12.1966059,-77.0054783,-12.1965698,-77.0055154,Avenida Las Balsas,5.69,1.05,5.97,0.72,Chorrillos,Chorrillos
1273900194,1408094982,-12.1966059,-77.0054783,-12.1963585,-77.0052049,Avenida José Antonio Lavalle,40.49,1.56,63.16,7.58,Chorrillos,Chorrillos
1273900194,1408095246,-12.1966059,-77.0054783,-12.1986806,-77.0048148,Avenida Las Balsas,245.5,2.17,532.74,63.95,Chorrillos,Chorrillos
1273900335,1273812474,-12.1925513,-76.9862197,-12.1922159,-76.9867199,Avenida San Martín,65.93,1.71,112.74,13.53,Chorrillos,Chorrillos
1273900335,1827925851,-12.1925513,-76.9862197,-12.1920828,-76.9859335,Avenida 9,60.68,1.72,104.37,12.53,Chorrillos,Chorrillos
1273900335,1825961076,-12.1925513,-76.9862197,-12.1937893,-76.9849829,Avenida San Martín,192.48,2.44,469.65,56.38,Chorrillos,Chorrillos
1273901914,1827925925,-12.1973469,-76.9915959,-12.1977236,-76.9911697,Avenida Cordillera Oriental,62.45,1.83,114.28,13.72,Chorrillos,Chorrillos
1273901914,1768414844,-12.1973469,-76.9915959,-12.1966525,-76.9923599,Avenida Cordillera Oriental,113.39,1.2,136.07,16.33,Chorrillos,Chorrillos
1273901914,1273715564,-12.1973469,-76.9915959,-12.1965632,-76.990889,Jirón Nevado Carhuaz,116.18,1.86,216.09,25.94,Chorrillos,Chorrillos
1273901914,1759804582,-12.1973469,-76.9915959,-12.1981166,-76.9922902,Jirón Nevado Carhuaz,114.1,1.44,164.3,19.72,Chorrillos,Chorrillos
1273902185,10923703900,-12.1835485,-76.9914566,-12.1835221,-76.9913744,Calle Las Palmeras,9.4,1.46,13.72,1.65,Chorrillos,Chorrillos
1273902185,309583133,-12.1835485,-76.9914566,-12.1847519,-76.990761,Avenida Los Alamos,154.68,1.02,157.77,18.94,Chorrillos,Chorrillos
1273902185,1273761751,-12.1835485,-76.9914566,-12.1840739,-76.9918046,Calle Las Palmeras,69.69,1.47,102.44,12.3,Chorrillos,Chorrillos
1273903353,1273605068,-12.1687423,-77.0218054,-12.1697593,-77.0208343,Calle Juan Vargas Machuca,154.69,2.36,365.07,43.83,Chorrillos,Chorrillos
1273904251,1273622014,-12.1886422,-76.9962669,-12.1882005,-76.9962146,Avenida M. Revollar,49.44,1.18,58.34,7.0,Chorrillos,Chorrillos
1273904251,1827925789,-12.1886422,-76.9962669,-12.1886667,-76.9958673,Calle Toribio Rodríguez de Mendoza,43.52,1.38,60.06,7.21,Chorrillos,Chorrillos
1273904251,1273661272,-12.1886422,-76.9962669,-12.189086,-76.9958669,Avenida Cordillera Vilcanota,73.21,1.95,142.76,17.14,Chorrillos,Chorrillos
1273905111,1753960725,-12.1746403,-77.0140298,-12.1759453,-77.0128692,Avenida Prolongación Paseo de la República,192.28,2.17,417.25,50.09,Chorrillos,Chorrillos
1273905111,1273907325,-12.1746403,-77.0140298,-12.1749931,-77.0144145,Calle Leoncio Guisado,57.34,2.47,141.63,17.0,Chorrillos,Chorrillos
1273905625,3758368359,-12.1870645,-76.9956892,-12.1868039,-76.9953206,Jirón Huáscar,49.44,1.23,60.81,7.3,Chorrillos,Chorrillos
1273907325,3974742751,-12.1749931,-77.0144145,-12.1753363,-77.0141045,Calle Fernando Dolcci,50.91,1.33,67.71,8.13,Chorrillos,Chorrillos
1273907325,1753960721,-12.1749931,-77.0144145,-12.1746231,-77.0147488,Calle Fernando Dolcci,54.89,2.26,124.05,14.89,Chorrillos,Chorrillos
1273907325,1273972739,-12.1749931,-77.0144145,-12.1757368,-77.0152839,Calle Leoncio Guisado,125.57,2.32,291.32,34.97,Chorrillos,Chorrillos
1273907325,1273905111,-12.1749931,-77.0144145,-12.1746403,-77.0140298,Calle Leoncio Guisado,57.34,1.83,104.93,12.6,Chorrillos,Chorrillos
1273912891,1273727284,-12.1657974,-77.0231442,-12.1662663,-77.022694,Jirón Vicente Espantoso,71.51,1.24,88.67,10.64,Chorrillos,Chorrillos
1273912891,1757657096,-12.1657974,-77.0231442,-12.1644973,-77.0217536,Avenida Alejandro Iglesias,209.16,1.44,301.19,36.16,Chorrillos,Chorrillos
1273912891,2146319699,-12.1657974,-77.0231442,-12.1652462,-77.0236734,Jirón Vicente Espantoso,84.06,1.81,152.15,18.27,Chorrillos,Chorrillos
1273913363,3748204296,-12.2016078,-76.9919731,-12.2024922,-76.9916171,Avenida 12 de Octubre,105.68,1.15,121.53,14.59,Chorrillos,Chorrillos
1273913363,1273462861,-12.2016078,-76.9919731,-12.2011099,-76.9910023,Jirón Volcán Misti,119.2,2.09,249.13,29.91,Chorrillos,Chorrillos
1273913363,1273702408,-12.2016078,-76.9919731,-12.2003409,-76.9930638,Avenida 12 de Octubre,184.83,2.05,378.9,45.49,Chorrillos,Chorrillos
1273913744,1273868018,-12.1902866,-76.9909292,-12.1901648,-76.9904864,Calle San Pedro,50.0,1.82,91.0,10.92,Chorrillos,Chorrillos
1273913744,1273786399,-12.1902866,-76.9909292,-12.1904323,-76.9914083,Calle San Pedro,54.53,1.13,61.62,7.4,Chorrillos,Chorrillos
1273913744,3758347093,-12.1902866,-76.9909292,-12.1898379,-76.99107,Avenida República Federal República Alemana,52.19,2.32,121.08,14.54,Chorrillos,Chorrillos
1273913744,3758347100,-12.1902866,-76.9909292,-12.1907231,-76.9907994,Avenida República Federal República Alemana,50.55,1.15,58.13,6.98,Chorrillos,Chorrillos
1273914278,1273474466,-12.198029,-77.0171782,-12.1972598,-77.0166278,Avenida A,104.37,1.46,152.38,18.29,Chorrillos,Chorrillos
1273914278,1408094886,-12.198029,-77.0171782,-12.1987709,-77.0177082,Avenida A,100.62,1.72,173.07,20.78,Chorrillos,Chorrillos
1273914278,5468249162,-12.198029,-77.0171782,-12.198671,-77.016265,Calle Los Olivos,122.26,1.56,190.73,22.9,Chorrillos,Chorrillos
1273918109,1273473369,-12.1695021,-77.0282117,-12.1689563,-77.0287542,Jirón Zepita,84.62,1.57,132.85,15.95,Chorrillos,Chorrillos
1273918109,347935970,-12.1695021,-77.0282117,-12.169759,-77.0284854,Avenida José Olaya,41.24,2.16,89.08,10.69,Chorrillos,Chorrillos
1273918109,1757653609,-12.1695021,-77.0282117,-12.1700596,-77.0276786,Jirón Zepita,84.86,2.15,182.45,21.9,Chorrillos,Chorrillos
1273920383,8856594967,-12.1688981,-77.0227535,-12.1683757,-77.0232685,Calle Genaro Numa Llona,80.67,1.42,114.55,13.75,Chorrillos,Chorrillos
1273920383,1273864917,-12.1688981,-77.0227535,-12.1692753,-77.0223855,Calle Genaro Numa Llona,57.96,2.03,117.66,14.12,Chorrillos,Chorrillos
1273920383,1273822090,-12.1688981,-77.0227535,-12.1678913,-77.0227226,Calle Braulio Bondini,112.0,1.86,208.32,25.01,Chorrillos,Chorrillos
1273920740,1273757452,-12.2023908,-76.9901535,-12.2023576,-76.9895386,Sin nombre,70.77,1.5,106.16,12.74,Chorrillos,Chorrillos
1273920740,1273876293,-12.2023908,-76.9901535,-12.2036393,-76.9900084,Calle Grau,141.71,1.61,228.15,27.39,Chorrillos,Chorrillos
1273920740,3748204297,-12.2023908,-76.9901535,-12.2018595,-76.9907431,Avenida Cordillera Occidental,88.2,1.04,91.73,11.01,Chorrillos,Chorrillos
1273920740,3748204288,-12.2023908,-76.9901535,-12.2035748,-76.991182,Avenida Santa Rosa,177.49,2.06,365.63,43.89,Chorrillos,Chorrillos
1273920740,1827925959,-12.2023908,-76.9901535,-12.2015382,-76.9898398,Almirante Miguel Grau,110.45,1.29,142.48,17.1,Chorrillos,Chorrillos
1273929917,4331488776,-12.1992676,-76.9964532,-12.1990138,-76.9962217,Sin nombre,37.81,1.91,72.22,8.67,Chorrillos,Chorrillos
1273929917,4331488777,-12.1992676,-76.9964532,-12.1996056,-76.9967693,Sin nombre,50.92,1.73,88.09,10.58,Chorrillos,Chorrillos
1273929917,1273696999,-12.1992676,-76.9964532,-12.1987359,-76.9970528,Arguedas,87.99,1.13,99.43,11.94,Chorrillos,Chorrillos
1273931525,1847828968,-12.185699,-77.0098283,-12.1852335,-77.0100713,Calle Micaela Grau,58.11,2.04,118.54,14.23,Chorrillos,Chorrillos
1273931525,5468249165,-12.185699,-77.0098283,-12.1859156,-77.0097143,Calle Micaela Grau,27.09,2.38,64.47,7.74,Chorrillos,Chorrillos
1273931525,2132998538,-12.185699,-77.0098283,-12.1854635,-77.0092914,Calle Mariscal Andrés Avelino Cáceres,63.96,1.78,113.85,13.67,Chorrillos,Chorrillos
1273933382,1783964555,-12.1853711,-76.9949439,-12.185625,-76.9946725,Calle Los Crisantemos,40.83,1.1,44.91,5.39,Chorrillos,Chorrillos
1273933382,1273700309,-12.1853711,-76.9949439,-12.1855223,-76.995093,Avenida Mariano Melgar,23.35,1.51,35.26,4.23,Chorrillos,Chorrillos
1273933382,1273959699,-12.1853711,-76.9949439,-12.1846965,-76.9956213,Calle Los Crisantemos,105.12,2.15,226.01,27.13,Chorrillos,Chorrillos
1273933767,2465749423,-12.2159383,-76.9767532,-12.2165982,-76.9768762,Carretera Panamericana Sur,74.59,2.17,161.86,19.43,Chorrillos,Chorrillos
1273933993,2833317273,-12.2021448,-77.0089622,-12.2020833,-77.0089069,Calle Isla Hormigas,9.1,1.1,10.01,1.2,Chorrillos,Chorrillos
1273933993,5382425522,-12.2021448,-77.0089622,-12.2025245,-77.0093034,Calle Isla Hormigas,56.2,2.5,140.5,16.87,Chorrillos,Chorrillos
1273933993,1273768276,-12.2021448,-77.0089622,-12.2024684,-77.0085919,Avenida Alameda San Lorenzo,53.99,1.28,69.11,8.3,Chorrillos,Chorrillos
1273934143,1273739557,-12.1755274,-77.0201168,-12.1752265,-77.0197887,Calle San José,48.9,1.07,52.32,6.28,Chorrillos,Chorrillos
1273934143,11036455940,-12.1755274,-77.0201168,-12.1754548,-77.020187,Avenida García Rojas,11.11,1.87,20.78,2.49,Chorrillos,Chorrillos
1273934143,1757646220,-12.1755274,-77.0201168,-12.1768048,-77.0214591,Calle San José,203.62,2.48,504.98,60.62,Chorrillos,Chorrillos
1273939824,4235881116,-12.1955212,-76.9967572,-12.1961397,-76.9970047,Jirón Nevado Huascarán,74.19,1.41,104.61,12.56,Chorrillos,Chorrillos
1273939824,1273645109,-12.1955212,-76.9967572,-12.1948641,-76.9959219,Jirón Nevado Huascarán,116.83,1.9,221.98,26.65,Chorrillos,Chorrillos
1273939824,3748204311,-12.1955212,-76.9967572,-12.1961629,-76.9960587,Avenida Cordillera Occidental,104.19,1.78,185.46,22.26,Chorrillos,Chorrillos
1273939824,3748208673,-12.1955212,-76.9967572,-12.1948901,-76.9975062,Avenida Cordillera Occidental,107.53,1.65,177.42,21.3,Chorrillos,Chorrillos
1273940892,3758347061,-12.1929359,-76.9841465,-12.1922334,-76.9848783,Avenida Perú,111.48,2.38,265.32,31.85,Chorrillos,Chorrillos
1273940892,1273760730,-12.1929359,-76.9841465,-12.1925163,-76.9837258,Avenida Santa Rosa,65.33,1.43,93.42,11.21,Chorrillos,Chorrillos
1273940892,1273464636,-12.1929359,-76.9841465,-12.1933794,-76.9845739,Avenida Santa Rosa,67.75,1.96,132.79,15.94,Chorrillos,Chorrillos
1273940892,1825970720,-12.1929359,-76.9841465,-12.1943731,-76.9826615,Avenida Perú,227.13,1.1,249.84,29.99,Chorrillos,Chorrillos
1273942153,309583133,-12.1849585,-76.9910014,-12.1847519,-76.990761,Calle Los Naranjos,34.79,1.71,59.49,7.14,Chorrillos,Chorrillos
1273942153,3758360350,-12.1849585,-76.9910014,-12.1851904,-76.9912711,Calle Los Naranjos,39.04,2.46,96.04,11.53,Chorrillos,Chorrillos
1273942153,1273600294,-12.1849585,-76.9910014,-12.1858224,-76.9902014,Calle Los Pinos,129.57,1.9,246.18,29.55,Chorrillos,Chorrillos
1273942153,1273761751,-12.1849585,-76.9910014,-12.1840739,-76.9918046,Calle Los Pinos,131.52,1.11,145.99,17.53,Chorrillos,Chorrillos
1273943139,1273844742,-12.1666063,-76.9994046,-12.1679972,-76.9998534,Avenida Tambo Real,162.17,1.93,312.99,37.57,Chorrillos,Chorrillos
1273943139,1753962646,-12.1666063,-76.9994046,-12.1673605,-76.9983937,Calle Tambo Viejo,138.23,1.39,192.14,23.07,Chorrillos,Chorrillos
1273943886,13119700295,-12.1699874,-77.028738,-12.1695931,-77.0294774,Calle Filiberto Romero,91.74,2.31,211.92,25.44,Chorrillos,Chorrillos
1273943886,13119700294,-12.1699874,-77.028738,-12.1698018,-77.0296251,"['Avenida José Olaya', 'Jirón Antonio Olivera']",118.04,1.69,199.49,23.95,Chorrillos,Chorrillos
1273943886,347935970,-12.1699874,-77.028738,-12.169759,-77.0284854,Avenida José Olaya,37.41,2.17,81.18,9.75,Chorrillos,Chorrillos
1273943912,1757646159,-12.170367,-77.0264664,-12.1713943,-77.0264921,Calle Guyana,114.26,1.9,217.09,26.06,Chorrillos,Chorrillos
1273943912,1273546992,-12.170367,-77.0264664,-12.1708204,-77.0269543,Avenida Nicanor Cipriano Rivas,73.17,1.97,144.14,17.3,Chorrillos,Chorrillos
1273943912,1757653611,-12.170367,-77.0264664,-12.1700659,-77.0267705,Jirón Gerónimo Balarezo,47.05,1.62,76.22,9.15,Chorrillos,Chorrillos
1273943912,1757646155,-12.170367,-77.0264664,-12.170395,-77.0254384,Calle Hipólito de la Melena,111.78,1.23,137.49,16.51,Chorrillos,Chorrillos
1273945345,3785327542,-12.2065334,-76.9768533,-12.2067651,-76.9766588,Avenida 24 de Junio,33.33,2.02,67.33,8.08,Chorrillos,Chorrillos
1273945345,3785327541,-12.2065334,-76.9768533,-12.2063494,-76.9770244,Avenida 24 de Junio,27.65,1.74,48.11,5.78,Chorrillos,Chorrillos
1273945345,1273740745,-12.2065334,-76.9768533,-12.2064164,-76.9751278,Sin nombre,198.16,2.02,400.28,48.05,Chorrillos,Chorrillos
1273947198,1847828972,-12.185879,-77.008253,-12.1857378,-77.0082938,Pasaje Santa Eva,16.31,1.48,24.14,2.9,Chorrillos,Chorrillos
1273947198,2132998598,-12.185879,-77.008253,-12.1858129,-77.0076861,El Milagro,62.13,2.25,139.79,16.78,Chorrillos,Chorrillos
1273947198,1273705322,-12.185879,-77.008253,-12.1859535,-77.0091043,El Milagro,108.88,2.2,239.54,28.76,Chorrillos,Chorrillos
1273947325,4106717480,-12.1934748,-76.9895293,-12.1928121,-76.9903167,Avenida Cordillera Vilcabamba,112.93,1.66,187.46,22.5,Chorrillos,Chorrillos
1273947325,1273977500,-12.1934748,-76.9895293,-12.1941736,-76.9887361,Avenida Cordillera Vilcabamba,116.06,2.5,290.15,34.83,Chorrillos,Chorrillos
1273947325,1784889829,-12.1934748,-76.9895293,-12.1927215,-76.9888339,Jirón Nevado Pico Palla,112.82,1.95,220.0,26.41,Chorrillos,Chorrillos
1273947325,1273652788,-12.1934748,-76.9895293,-12.1942837,-76.9902297,Jirón Nevado Pico Palla,117.83,2.03,239.19,28.71,Chorrillos,Chorrillos
1273948104,1768414847,-12.1939733,-76.9968123,-12.1932328,-76.9960819,Jirón Nevado Raura,114.38,2.2,251.64,30.21,Chorrillos,Chorrillos
1273948104,1784334603,-12.1939733,-76.9968123,-12.1947072,-76.9960819,Avenida Cordillera Central,113.85,1.91,217.45,26.1,Chorrillos,Chorrillos
1273948104,3748208672,-12.1939733,-76.9968123,-12.1935969,-76.9972258,Avenida Cordillera Central,61.41,1.89,116.06,13.93,Chorrillos,Chorrillos
1273948104,3748208673,-12.1939733,-76.9968123,-12.1948901,-76.9975062,"['Jirón Nevado Raura', 'Avenida Cordillera Occidental']",132.95,1.66,220.7,26.49,Chorrillos,Chorrillos
1273948191,1273746926,-12.189379,-76.9800841,-12.1894485,-76.9806242,Jirón Los Mártires,59.21,1.78,105.39,12.65,Chorrillos,Chorrillos
1273948191,1701402808,-12.189379,-76.9800841,-12.1899333,-76.9800506,Avenida Mateo Pumacahua,61.74,2.42,149.41,17.94,Chorrillos,Chorrillos
1273948191,4405633262,-12.189379,-76.9800841,-12.1888383,-76.9801062,Avenida Mateo Pumacahua,60.17,1.95,117.33,14.09,Chorrillos,Chorrillos
